id;x;y
7386;1207449.2;881016.9
7387;1299483.0;1339057.3
7388;1231911.5;1443820.5
7389;867546.1;1064176.3
7390;759164.5;1233858.8
7391;981565.9;657052.3
7392;768838.8;575449.6
7393;1101804.2;1011916.6
7394;686945.4;1418028.1
7395;947571.1;587066.4
7396;379504.6;994692.9
7397;669734.0;548687.0
7398;329677.6;774394.9
7399;668821.3;936379.1
7400;337465.4;974754.9
7401;1425187.3;1366592.2
7402;1464817.0;1233380.9
7403;1265777.1;833263.2
7404;479177.8;898368.6
7405;777903.3;995201.7
7406;827867.3;1370678.8
7407;607153.6;1258438.6
7408;559663.7;1528408.8
7409;649381.1;1521329.2
7410;1093175.3;1211106.2
7411;618668.8;1407099.5
7412;1278998.3;813206.0
7413;1079338.0;1202222.8
7414;930511.3;1392594.9
7415;367342.3;845870.2
7416;1452779.4;1234733.5
7417;999104.1;1255694.4
7418;1344635.7;1127340.3
7419;548906.9;830463.4
7420;1433633.3;1255395.2
7421;538419.2;1062919.8
7422;786082.0;733302.6
7423;463706.7;1112929.9
7424;676812.8;1203722.5
7425;1280137.6;976388.3
7426;698223.9;1398745.9
7427;853202.0;768572.7
7428;1154933.5;1080283.0
7429;989491.7;801598.7
7430;768475.7;843185.7
7431;875568.9;980941.6
7432;592553.7;1257181.9
7433;970068.1;1354449.9
7434;625068.1;862736.6
7435;1551580.7;1397652.6
7436;1295433.6;1127693.6
7437;511747.6;1087341.9
7438;1036098.9;833407.1
7439;1394285.9;1318562.1
7440;403494.7;803020.9
7441;1237020.5;908126.3
7442;798098.0;999118.0
7443;959898.9;1125235.4
7444;1214243.4;1342621.7
7445;1247967.6;775355.7
7446;795249.1;931213.3
7447;466490.9;1446311.2
7448;703832.2;1356594.2
7449;1201775.9;833845.4
7450;755866.4;845442.3
7451;1310696.5;1143840.9
7452;902077.8;1108405.1
7453;892055.6;1237671.0
7454;1535914.5;1454602.3
7455;1168317.2;1362590.2
7456;890339.1;922503.8
7457;607725.7;702048.9
7458;1156414.2;1205497.0
7459;1177151.7;1084933.6
7460;1037588.9;1092634.0
7461;848987.2;778612.7
7462;866712.2;699959.7
7463;360634.0;908102.7
7464;1215898.1;1025834.3
7465;1465853.4;1378163.5
7466;859105.1;877043.5
7467;759872.8;1143799.3
7468;1095574.5;1326506.7
7469;1233181.2;972437.4
7470;620426.6;782432.0
7471;732824.2;735789.8
7472;903242.8;1374040.0
7473;1013352.2;934994.2
7474;1154358.1;1283068.6
7475;1404318.7;985076.2
7476;1095953.6;1448663.4
7477;886183.8;704960.9
7478;1062530.6;1027881.1
7479;585050.4;1044258.0
7480;889415.2;1339535.7
7481;1297519.8;937743.7
7482;1159426.6;856262.1
7483;1183808.8;1068914.6
7484;1174630.1;892613.7
7485;728536.8;1381992.8
7486;1370406.4;992051.7
7487;579665.1;1326515.1
7488;1004430.0;1238055.2
7489;1048455.6;854640.4
7490;644955.3;836728.2
7491;941600.0;1163443.1
7492;498262.3;950178.9
7493;781227.3;1292007.7
7494;1185617.6;958317.9
7495;861617.3;576285.8
7496;588466.4;900404.1
7497;1075693.9;1402179.1
7498;965825.7;1019393.1
7499;1463757.6;1374686.2
7500;812953.1;1255216.7
7501;529722.2;1094786.6
7502;836636.1;1337075.3
7503;1397699.3;1105321.3
7504;668071.4;920387.6
7505;1198181.1;1061226.5
7506;661537.9;839755.2
7507;1144071.5;1410371.5
7508;567023.7;731956.8
7509;1590821.2;1358800.9
7510;1270960.3;881711.0
7511;1285612.4;1147691.3
7512;1357265.0;1034751.2
7513;1492893.7;1219109.3
7514;947277.2;1264955.3
7515;783232.3;975621.8
7516;740039.0;1355887.0
7517;979699.4;638043.4
7518;949763.7;1083369.8
7519;1381764.7;1067785.1
7520;520402.3;1428629.3
7521;557065.9;1087355.4
7522;949760.3;957449.6
7523;994953.0;915949.1
7524;921159.2;875802.2
7525;1088997.2;1285090.3
7526;660053.1;767305.1
7527;1163774.8;1394759.2
7528;746030.4;751314.0
7529;1465958.3;1084125.8
7530;1109981.2;1053188.3
7531;636536.0;1271833.8
7532;670842.9;576317.0
7533;1192667.3;1185622.5
7534;1318524.6;1321332.1
7535;812326.3;781107.9
7536;492423.0;1351172.0
7537;768188.4;772371.0
7538;719006.6;677960.8
7539;1245714.1;798355.8
7540;498325.8;1458635.4
7541;890699.1;1393387.1
7542;1165593.7;1329309.2
7543;747429.8;1188025.0
7544;1590752.2;1292279.2
7545;788238.2;814999.4
7546;952222.3;794193.9
7547;844917.9;567932.1
7548;728562.6;1386253.2
7549;1421241.4;1080293.7
7550;549513.0;1074459.6
7551;699613.9;1498583.9
7552;1098542.5;800829.7
7553;550832.4;1233254.0
7554;1445490.8;1473973.4
7555;1343499.7;1249139.1
7556;1056046.2;861506.6
7557;914046.2;1460640.8
7558;839447.2;804057.0
7559;1093141.8;1056609.4
7560;1222843.1;1362349.7
7561;387530.7;945391.4
7562;814016.3;1214792.3
7563;1410244.6;1201279.6
7564;723244.2;1399177.9
7565;707556.3;543317.3
7566;1237639.2;1441025.5
7567;375642.9;732639.5
7568;829986.1;796969.9
7569;663481.2;618516.5
7570;420938.4;1008080.0
7571;664982.7;513749.2
7572;574340.7;1403432.1
7573;1233826.8;866620.2
7574;1495387.9;1492258.2
7575;1447404.2;1185507.9
7576;611269.3;1464828.5
7577;624914.2;1479268.2
7578;1207858.7;861222.4
7579;843307.1;583260.8
7580;474791.5;1392318.6
7581;921172.4;1157255.4
7582;1601630.1;1340542.0
7583;1370230.9;1101901.2
7584;310376.7;970990.5
7585;1303218.1;947883.8
7586;1038231.8;1140222.9
7587;376238.7;842295.6
7588;755536.7;803751.7
7589;616632.6;1119014.9
7590;585594.1;1111541.4
7591;863326.3;564856.6
7592;1113002.4;1134908.8
7593;669360.5;680662.1
7594;943710.5;1351586.1
7595;1515173.5;1349369.5
7596;1256882.6;1199731.6
7597;1381161.9;1126240.6
7598;708873.6;1450404.7
7599;676744.9;567582.9
7600;1225445.7;914595.3
7601;1079458.2;1309162.9
7602;1303476.7;877796.8
7603;957419.8;660598.5
7604;667741.7;935149.2
7605;525639.4;1104899.8
7606;551555.6;1263542.1
7607;773159.9;810728.2
7608;450211.5;1031229.2
7609;857165.6;680190.4
7610;1211571.8;1332820.0
7611;972546.7;1166114.1
7612;794219.5;984276.7
7613;857500.8;1029240.4
7614;1504068.1;1235016.0
7615;1156263.9;1366466.0
7616;588700.7;1434009.1
7617;1322231.2;819254.7
7618;1225680.1;897257.0
7619;1063987.8;1169600.1
7620;902807.8;1215835.4
7621;994576.7;1299532.3
7622;508883.9;1432568.6
7623;990894.3;1249040.1
7624;1082113.5;1402614.6
7625;1280176.7;1022555.6
7626;460742.6;935314.4
7627;1244196.4;799276.2
7628;1517554.5;1501287.1
7629;464554.0;1215396.3
7630;1043452.3;1262106.0
7631;726291.1;872513.7
7632;444473.8;845374.5
7633;623369.1;729145.1
7634;1595707.0;1351427.7
7635;1329113.7;1221525.3
7636;586897.1;1525524.9
7637;1106092.2;1263134.3
7638;916738.3;1087886.2
7639;1156647.1;1323779.5
7640;935743.4;969081.0
7641;953061.3;787184.8
7642;780495.5;1314542.3
7643;517512.9;1222887.4
7644;1413189.6;1372129.9
7645;1488128.7;1138759.0
7646;852341.9;953077.4
7647;814622.3;590808.1
7648;838259.9;826843.0
7649;538295.4;752590.2
7650;1535120.8;1448343.1
7651;379433.8;787982.4
7652;675600.1;1381036.7
7653;441619.4;842027.5
7654;363394.2;838681.7
7655;583126.5;1168656.7
7656;1245295.0;1339352.3
7657;1203736.7;1060814.4
7658;1345418.3;1093727.2
7659;1406875.5;1356711.6
7660;1082283.7;1031996.8
7661;1053541.3;809799.1
7662;690079.1;477688.8
7663;1304975.5;943038.9
7664;850220.6;733389.4
7665;1037714.1;1018581.3
7666;834757.2;631890.4
7667;1483919.8;1450684.2
7668;955282.5;1053388.0
7669;412772.6;991366.2
7670;1279900.0;1230852.3
7671;878031.2;1022527.7
7672;393240.0;940989.9
7673;594358.2;677218.7
7674;723369.5;892923.3
7675;736575.9;583054.2
7676;1066097.4;930816.3
7677;514368.7;961308.4
7678;1550583.3;1328568.0
7679;1036938.1;1056856.1
7680;745270.4;1110963.3
7681;919626.9;1280485.0
7682;803677.6;899211.2
7683;949828.6;1366899.6
7684;504883.9;1247032.9
7685;1207274.1;1411128.1
7686;1237033.2;895918.7
7687;367329.3;900445.5
7688;670642.2;1261002.0
7689;1044376.4;1380549.0
7690;456401.3;749336.4
7691;552075.4;872036.1
7692;1374711.6;1074207.0
7693;414609.1;1026991.4
7694;877558.7;1435664.2
7695;460727.4;945819.7
7696;727453.3;651385.0
7697;443546.0;955996.0
7698;592164.7;1338685.3
7699;667750.2;1532226.3
7700;1147849.8;1132151.1
7701;1262099.2;761840.6
7702;1449067.4;1427570.8
7703;1275074.5;1129089.5
7704;753135.2;1182033.3
7705;894955.6;1370291.9
7706;336537.0;793579.1
7707;946832.1;820364.0
7708;886287.4;911517.4
7709;409680.9;886529.2
7710;662322.8;881520.7
7711;359805.6;892770.5
7712;824883.4;1469620.4
7713;888685.3;727895.4
7714;1073054.8;1427810.3
7715;779487.2;819221.7
7716;1466137.9;1191138.2
7717;803849.3;534433.7
7718;434623.0;1247729.5
7719;1168634.9;1304033.0
7720;863795.6;1003873.2
7721;1059870.9;1395186.8
7722;1224019.5;1108990.0
7723;403434.1;914429.8
7724;540457.6;1070064.5
7725;606900.2;692310.2
7726;862195.9;841253.5
7727;1153351.3;1427490.1
7728;570914.5;1350798.7
7729;766348.8;568279.5
7730;1332216.2;1476097.5
7731;823528.7;499040.0
7732;428060.0;1241983.2
7733;661035.0;1189287.7
7734;767946.9;1168613.9
7735;981050.7;957888.7
7736;586494.9;1363447.1
7737;671795.6;1213838.0
7738;1183582.6;1370391.4
7739;1134371.7;1165523.5
7740;1292538.8;850977.5
7741;1023028.3;1088182.7
7742;1528190.2;1390161.2
7743;1034400.5;1291539.7
7744;746109.9;1439500.9
7745;660967.1;975577.5
7746;577819.2;970233.0
7747;937194.8;1427083.0
7748;315208.9;946005.9
7749;1447457.8;1421809.3
7750;1271626.9;735462.9
7751;711508.9;588534.2
7752;1301529.4;943992.0
7753;606922.2;1382314.9
7754;633693.6;630906.5
7755;894811.3;1304036.5
7756;1164536.5;1315868.0
7757;742164.5;1255894.6
7758;1114658.9;1150866.8
7759;1518256.8;1382848.6
7760;1123095.6;1218490.7
7761;794940.8;763369.7
7762;918872.0;669501.1
7763;723483.2;728395.4
7764;644684.2;886285.2
7765;555125.4;1167935.6
7766;949176.8;1199154.7
7767;884974.6;1351945.1
7768;1346659.3;1008137.9
7769;487041.9;929936.2
7770;674377.4;1094411.1
7771;409861.2;1306252.3
7772;601063.4;701586.1
7773;609031.9;554078.4
7774;486841.2;1128599.2
7775;735221.5;1326276.9
7776;1265886.6;1122291.2
7777;1329607.4;1391770.3
7778;1287949.6;1360580.0
7779;976686.6;874493.0
7780;1222120.7;1206217.5
7781;1227533.4;1121801.1
7782;686459.7;1398318.0
7783;498165.8;936942.7
7784;1005283.4;956785.7
7785;1335250.5;888494.7
7786;1407695.9;1191083.8
7787;1168386.0;1127942.7
7788;861557.9;1316051.3
7789;618195.1;1090769.6
7790;457626.9;1034208.8
7791;983003.8;1171729.6
7792;948687.9;919759.8
7793;1361146.6;1001757.5
7794;885310.9;1206495.1
7795;740576.9;1135644.2
7796;540262.3;722473.9
7797;428596.9;1131310.0
7798;1096091.6;1297784.8
7799;1373565.9;1103100.4
7800;1017102.3;800682.1
7801;762573.3;648364.2
7802;1314351.3;1117143.9
7803;1063776.5;1294954.7
7804;1212727.0;1327291.3
7805;1126332.8;1045503.4
7806;429604.4;1162297.4
7807;1335559.6;1013433.1
7808;436052.0;757094.6
7809;842773.8;1163865.7
7810;323544.1;839087.6
7811;555432.4;879647.2
7812;362405.2;730055.1
7813;748291.7;1047249.6
7814;1200909.4;1411464.8
7815;766448.3;879875.9
7816;651486.8;698027.4
7817;1071952.6;1183439.0
7818;694257.6;847880.3
7819;1467978.6;1242736.7
7820;983005.3;723691.6
7821;965372.0;1020574.1
7822;781971.6;1055273.8
7823;1068991.5;981426.2
7824;1331108.7;1008167.1
7825;322319.4;900047.4
7826;728399.7;1178367.8
7827;494366.4;1425782.8
7828;617893.9;761722.5
7829;1487131.9;1349995.9
7830;372356.0;892450.0
7831;707378.1;514533.0
7832;501402.8;1106907.0
7833;1301684.8;948181.8
7834;940354.7;704787.1
7835;1080394.0;1129802.9
7836;841794.9;1347710.3
7837;745808.7;839109.9
7838;590341.5;844051.3
7839;628379.3;929835.8
7840;1240509.2;882734.2
7841;949738.2;1451453.3
7842;1527815.2;1246773.5
7843;1333825.5;995772.0
7844;475514.7;1457554.7
7845;972149.7;1109854.5
7846;860711.2;932314.8
7847;539047.0;894973.9
7848;797779.3;800906.5
7849;850709.9;1339473.3
7850;709058.7;994989.0
7851;1211898.3;929569.9
7852;1225871.5;1112196.2
7853;925026.5;941247.7
7854;1134475.4;1301738.1
7855;792128.3;1104431.5
7856;939792.0;631386.6
7857;936019.2;1365134.5
7858;772862.7;993319.4
7859;969000.0;889008.1
7860;1211588.3;1174743.3
7861;959589.5;1092940.1
7862;1535169.3;1467028.0
7863;340631.1;776616.5
7864;920115.5;1030886.4
7865;849221.0;671280.8
7866;540210.1;1453808.8
7867;365017.4;998494.3
7868;878141.2;744727.7
7869;799906.0;1067221.8
7870;1305425.1;1466757.7
7871;833475.9;849103.3
7872;758125.6;822255.6
7873;542960.4;1523855.4
7874;426996.4;1093913.1
7875;611225.0;725075.1
7876;764370.5;572773.9
7877;874457.5;965326.8
7878;1475302.2;1466190.6
7879;1183007.1;1207357.5
7880;485823.9;893339.3
7881;591792.6;1353904.2
7882;958160.6;1266562.3
7883;987369.0;748596.1
7884;1317273.9;1290000.6
7885;1525640.8;1389698.9
7886;1495137.0;1315065.9
7887;532481.4;952907.1
7888;432315.4;1178117.4
7889;1187257.3;848909.3
7890;1056675.0;1006287.2
7891;895965.1;1084338.6
7892;840970.1;998427.1
7893;1269245.3;802758.3
7894;630363.8;1445958.5
7895;1504045.4;1447817.9
7896;1273816.8;1108834.0
7897;1119942.1;1113655.1
7898;863751.1;711581.1
7899;536759.9;1058253.2
7900;914299.0;720846.2
7901;935726.3;606454.7
7902;790098.3;1454447.0
7903;1121403.6;1401272.7
7904;743546.3;611212.4
7905;723344.7;1214344.2
7906;386979.9;959748.6
7907;851353.3;675313.4
7908;1021560.8;893456.5
7909;563879.5;1488040.9
7910;919638.4;823495.2
7911;795528.2;1297385.0
7912;876276.8;674087.6
7913;436463.8;909899.9
7914;628518.6;1192281.3
7915;697073.1;507327.4
7916;671002.4;1468221.6
7917;341366.3;722216.1
7918;337982.6;774944.3
7919;1429411.3;1477915.9
7920;410447.9;805125.6
7921;1089697.9;1070211.5
7922;1339654.0;864036.0
7923;700125.1;798454.6
7924;845579.1;1214746.6
7925;976337.2;939256.2
7926;851035.3;660762.9
7927;717849.9;505359.3
7928;558049.3;1093210.9
7929;491156.5;1152671.3
7930;763474.6;1208577.6
7931;572191.2;1131108.7
7932;839044.0;587456.1
7933;943105.8;1200285.7
7934;768093.3;1292084.8
7935;1081876.2;785275.7
7936;914937.3;679050.1
7937;399504.6;834266.7
7938;497348.4;873425.6
7939;1247601.7;930482.9
7940;382156.4;745610.8
7941;311605.6;890819.3
7942;1091000.0;1427637.5
7943;1178280.1;1365540.6
7944;1195993.5;947481.9
7945;439116.0;1250859.9
7946;690072.1;886593.9
7947;1045286.8;1382819.6
7948;775300.1;1134303.0
7949;989055.4;994640.7
7950;938006.4;1160528.1
7951;830884.6;1152162.3
7952;1197392.4;1081219.3
7953;428236.2;1164630.0
7954;623919.5;1199568.9
7955;1152398.5;1064785.7
7956;772031.1;918477.3
7957;1285517.6;1033935.7
7958;1097976.6;898959.6
7959;1181840.2;1077565.3
7960;857904.1;842483.8
7961;530410.7;686909.6
7962;468526.8;1411411.3
7963;1132790.0;1432625.1
7964;895716.0;1224895.6
7965;1297986.6;1384742.4
7966;485081.9;1118615.4
7967;728503.9;1181711.5
7968;613113.4;1237532.7
7969;1008287.4;1143823.2
7970;750259.7;1273143.4
7971;331961.5;822737.0
7972;962823.9;619436.1
7973;1187505.1;1137576.3
7974;1044949.6;1403818.0
7975;830437.2;1370432.8
7976;348411.9;1018526.8
7977;1481667.2;1151574.3
7978;804742.3;1428968.8
7979;572990.6;681074.1
7980;522035.8;833330.7
7981;594356.3;1492733.9
7982;1019989.0;904161.9
7983;805667.5;1114084.2
7984;368592.2;871754.2
7985;900329.0;979575.2
7986;911570.8;1194923.4
7987;675782.9;879404.6
7988;721306.5;1510363.9
7989;1344320.2;1042929.6
7990;932624.8;1448140.6
7991;629981.9;868287.2
7992;1406522.5;1194890.9
7993;841695.8;1217112.5
7994;616378.1;739670.9
7995;548186.8;870611.7
7996;661404.3;974382.6
7997;616940.4;1013745.9
7998;494442.5;1030457.9
7999;848312.5;1052555.7
8000;724898.7;559987.9
8001;650441.2;763269.6
8002;1542002.5;1475382.6
8003;1300276.2;1207464.0
8004;412037.2;981074.4
8005;580551.6;1273087.7
8006;979883.7;842883.4
8007;964773.1;663075.8
8008;912396.4;1334036.2
8009;498833.3;1328003.6
8010;1369421.2;979915.2
8011;1287605.6;1351225.5
8012;568429.1;1444187.7
8013;1226393.7;976755.9
8014;448927.9;884969.4
8015;734595.3;1158531.5
8016;1222919.2;817653.7
8017;475642.9;1318377.5
8018;846233.8;898264.5
8019;690835.1;1083826.2
8020;665184.7;1348531.6
8021;1170506.3;1231926.6
8022;1148505.2;1057602.6
8023;1583400.3;1353627.5
8024;881959.4;951003.2
8025;512260.9;932428.8
8026;1260260.6;1008936.4
8027;1185840.2;1060685.1
8028;540765.5;715321.2
8029;856474.8;970899.1
8030;1058916.0;1100646.0
8031;834831.7;1458702.5
8032;1232589.9;1474197.9
8033;887066.1;904607.3
8034;780826.6;700962.7
8035;1093105.2;984974.0
8036;600469.7;596793.2
8037;528676.9;1360147.9
8038;884065.8;660944.1
8039;1582854.9;1333667.9
8040;608872.7;1531973.8
8041;1190508.7;1469897.4
8042;587744.4;1086420.9
8043;626237.6;608155.7
8044;323862.1;801892.5
8045;935052.4;606152.8
8046;664543.8;716813.4
8047;400843.6;1081449.7
8048;838378.1;1132954.8
8049;452870.6;1077104.2
8050;1128182.9;1204510.8
8051;615444.1;857397.1
8052;1180355.0;1118472.8
8053;963946.5;886235.5
8054;731499.0;1288304.1
8055;1366188.9;1399582.6
8056;508533.5;1300196.4
8057;913304.4;1179195.3
8058;829238.6;1027264.2
8059;1165761.2;825129.8
8060;1032181.2;941969.6
8061;688328.0;857316.6
8062;1437056.2;1132015.3
8063;746387.0;831944.7
8064;1627211.3;1315208.4
8065;1308914.1;1420185.3
8066;829550.7;1165035.8
8067;707013.7;670581.4
8068;909172.6;1199055.5
8069;469335.3;1103339.2
8070;1271828.2;1043825.8
8071;1430726.4;1392811.2
8072;954058.2;1094942.2
8073;588777.6;1426625.3
8074;1083937.5;1105663.6
8075;567564.3;1022341.0
8076;1406939.2;1055728.9
8077;1392348.3;1051952.5
8078;576223.9;1257306.9
8079;717140.2;1154713.1
8080;578928.7;1369853.1
8081;1421450.2;1254582.5
8082;632595.0;1128461.7
8083;1408563.2;1115246.0
8084;751973.7;740090.2
8085;787805.0;857555.5
8086;1103822.0;1104295.2
8087;1158324.2;1385635.4
8088;753279.2;1328350.3
8089;1339709.4;858732.4
8090;694590.0;491229.1
8091;609738.3;1410877.8
8092;1027263.0;1372773.4
8093;1027093.6;722272.2
8094;742669.5;587437.9
8095;517036.4;1250453.1
8096;836667.3;1385109.3
8097;697802.9;1360640.5
8098;447575.1;1069087.1
8099;1530442.7;1496998.6
8100;1033226.2;795628.8
8101;705340.8;1085170.6
8102;480093.8;1470477.2
8103;1180045.1;1115591.6
8104;594054.0;1262774.0
8105;999616.5;672467.6
8106;951640.0;1236036.9
8107;628814.1;735161.7
8108;469845.1;1442848.1
8109;498546.7;1508593.8
8110;1446666.3;1090150.4
8111;864717.3;1363905.7
8112;1218193.9;1141981.5
8113;696475.0;1303075.6
8114;762470.0;1387228.6
8115;689736.1;1025067.5
8116;725766.5;559507.5
8117;398772.8;969924.9
8118;891716.9;644942.4
8119;746640.1;808638.0
8120;898151.3;999049.9
8121;1481794.1;1487005.3
8122;472385.3;1069640.8
8123;1243759.8;778897.8
8124;622936.7;907538.4
8125;1285012.1;1027289.1
8126;1467501.2;1096282.4
8127;673058.7;744604.0
8128;1172258.7;987948.0
8129;605993.1;1254979.2
8130;943432.0;669377.7
8131;968449.3;690805.0
8132;1457457.6;1194658.0
8133;746643.1;739155.2
8134;649800.5;1200769.8
8135;553563.7;1133394.2
8136;641941.2;716611.9
8137;579022.8;823510.9
8138;915289.2;702429.8
8139;988215.4;956156.4
8140;1366717.2;1338832.2
8141;959567.7;1337310.0
8142;683066.7;1385890.6
8143;797200.3;1023993.4
8144;631557.2;746703.8
8145;590658.2;723369.2
8146;1103454.7;1279814.8
8147;876803.9;549153.2
8148;879845.3;1450794.7
8149;1115382.7;1235555.1
8150;838421.0;1358997.0
8151;1498217.2;1157888.8
8152;988910.0;915711.1
8153;962812.0;729391.3
8154;1259467.3;910930.5
8155;838628.1;1409177.9
8156;1063465.3;1325741.6
8157;589589.8;988970.4
8158;418422.1;1087487.4
8159;1426576.1;1280787.9
8160;1369919.1;1250880.3
8161;798042.9;949224.7
8162;1143731.5;1250860.9
8163;970303.9;1122653.3
8164;557475.2;1251767.1
8165;734686.1;1068107.2
8166;1278141.0;972429.1
8167;334200.2;763597.7
8168;752125.8;1364535.6
8169;513905.0;1276208.3
8170;698679.2;882560.9
8171;894529.6;841956.2
8172;486483.5;1335891.8
8173;1524423.4;1401742.6
8174;593670.9;1260096.5
8175;749548.7;1160279.7
8176;556672.9;1407559.2
8177;967426.6;1254061.1
8178;586192.6;649377.5
8179;392951.0;969045.6
8180;585675.7;1470357.0
8181;890121.9;996421.5
8182;1149670.4;1195486.0
8183;1110681.6;906389.7
8184;799749.3;1259745.5
8185;630476.5;1393571.1
8186;1032958.4;702218.0
8187;847249.2;1033301.3
8188;833126.5;1483936.8
8189;874908.7;1113135.0
8190;1003056.2;803172.3
8191;1486740.3;1231488.1
8192;394640.0;833064.6
8193;512558.8;1050437.3
8194;719455.7;1009476.3
8195;499559.5;874429.4
8196;616309.8;1279168.1
8197;430788.1;713228.4
8198;1313996.6;977383.0
8199;693788.4;832230.4
8200;1272213.6;807708.5
8201;549117.3;1020478.4
8202;899579.9;875757.0
8203;736017.6;596684.2
8204;1431340.1;1308298.1
8205;1474317.1;1333680.9
8206;1401053.2;1276508.3
8207;973449.9;718060.4
8208;1326296.7;1280487.2
8209;736560.7;1499965.0
8210;1143835.9;1392374.5
8211;957226.5;1372778.3
8212;1068560.6;926427.1
8213;1023320.0;1409375.7
8214;618971.1;1121003.7
8215;808137.7;1077502.9
8216;745994.5;644895.0
8217;625347.2;576135.6
8218;526627.1;755521.1
8219;866439.3;757131.9
8220;588708.1;1032299.7
8221;1090117.3;1026809.0
8222;1039948.1;1163238.8
8223;1294784.0;1319306.0
8224;580503.1;882656.0
8225;373759.0;832834.7
8226;850339.0;1306556.5
8227;724659.1;643153.3
8228;1007220.2;1393765.1
8229;635367.7;1260881.9
8230;1407651.8;1278566.2
8231;816005.1;805610.6
8232;763153.0;1460456.6
8233;1272061.1;923348.9
8234;1049213.2;809531.8
8235;1162192.1;1394000.8
8236;1246665.0;1361415.2
8237;1108983.9;948326.0
8238;1009110.6;1421455.1
8239;917726.2;845615.6
8240;799859.5;1020269.2
8241;1302943.0;809608.4
8242;540164.8;1356319.2
8243;1365820.0;1196241.7
8244;799419.4;829275.1
8245;408867.8;755355.9
8246;653018.9;527283.6
8247;626761.7;918250.9
8248;1284752.7;1305261.4
8249;468528.7;1217339.0
8250;1116109.1;879519.6
8251;398073.6;720755.9
8252;776782.8;1397243.8
8253;471794.3;869716.0
8254;1252597.9;1253671.1
8255;728541.0;925579.3
8256;766230.2;919471.0
8257;1381510.9;1143914.6
8258;855696.7;524772.5
8259;601620.9;808525.7
8260;1394927.1;1281959.0
8261;637764.1;1106856.3
8262;724430.1;1215754.1
8263;1218844.1;1428593.4
8264;651953.3;1060071.0
8265;1245327.7;872224.9
8266;1251025.7;1059409.2
8267;1360547.2;1215061.6
8268;980770.1;1274737.3
8269;779043.4;521844.3
8270;1362514.6;977542.6
8271;1109161.3;941644.7
8272;726672.2;604558.5
8273;675433.9;1139215.3
8274;883312.1;1364211.2
8275;1016021.6;1230726.6
8276;752897.9;999635.3
8277;669108.3;1386558.2
8278;1224797.0;1030508.8
8279;1402717.7;1259125.8
8280;1260301.0;1252711.8
8281;868454.8;1050228.4
8282;436078.5;1370209.6
8283;1058656.7;842112.5
8284;846734.3;822260.7
8285;1460033.9;1111292.0
8286;1049688.6;1374633.0
8287;1048677.2;1347242.6
8288;859839.4;1258159.2
8289;1271624.2;1265561.5
8290;482539.2;1421830.7
8291;576145.7;1176619.5
8292;846263.9;1250252.1
8293;687776.0;690725.9
8294;855885.8;773535.2
8295;919867.4;1266759.4
8296;1170229.7;869673.9
8297;679452.0;970307.8
8298;746306.0;1054153.1
8299;479908.0;1511056.8
8300;570102.9;787235.3
8301;630251.4;1402706.6
8302;444274.4;1283676.3
8303;378671.5;892987.5
8304;978582.6;883972.7
8305;1198640.1;1452408.5
8306;1041816.5;1252060.8
8307;657663.2;1225621.2
8308;853963.6;613391.4
8309;414179.3;1041473.3
8310;1063081.3;1391891.3
8311;1497815.6;1447551.7
8312;817540.7;1412548.0
8313;675530.4;850195.7
8314;629687.1;1506426.3
8315;1066469.2;1005127.0
8316;931951.0;1235592.8
8317;1019711.3;1410707.5
8318;572304.9;1310206.2
8319;427005.8;785639.8
8320;676133.5;1162226.1
8321;1439640.0;1327425.2
8322;943036.7;662741.4
8323;452790.3;1018678.8
8324;683664.3;731691.1
8325;733383.8;685084.8
8326;1332321.0;871084.1
8327;1335686.0;1218072.4
8328;337191.4;955935.6
8329;1036397.2;1208679.6
8330;1271142.1;1017693.8
8331;1004386.5;856605.8
8332;1044528.7;1403046.3
8333;642187.8;1520987.5
8334;327535.0;773270.0
8335;346124.8;915322.8
8336;925187.9;921406.0
8337;1245966.4;1013238.4
8338;910503.2;765734.0
8339;653143.8;869328.2
8340;1087061.2;798949.2
8341;1518735.0;1215322.0
8342;675178.9;1272093.6
8343;908483.9;777052.1
8344;853574.3;998272.2
8345;557216.6;889141.2
8346;770594.2;1427889.3
8347;1027514.9;1077671.7
8348;446844.9;1376776.9
8349;391852.7;926053.9
8350;1292797.8;1482975.8
8351;753380.5;749635.4
8352;792871.8;883253.1
8353;466195.9;765715.0
8354;897139.2;811643.5
8355;1023988.6;871611.5
8356;1476081.2;1349394.6
8357;769501.3;1294105.0
8358;900842.0;637353.1
8359;455494.5;1227821.3
8360;516969.9;1233980.1
8361;492421.5;822769.3
8362;796736.0;1062460.7
8363;1092315.9;837190.1
8364;546519.6;1452441.1
8365;1333811.6;1213791.1
8366;916999.2;1425808.0
8367;1002238.7;1395354.4
8368;1090838.9;769188.5
8369;861075.0;892910.0
8370;457700.8;1198429.6
8371;1050532.4;807975.8
8372;1321054.4;1050591.3
8373;954518.8;677496.2
8374;974855.4;970701.6
8375;536704.4;695162.1
8376;959425.0;824422.3
8377;1473313.7;1513191.9
8378;446883.5;918065.8
8379;1090958.3;828968.7
8380;1176463.8;1362121.8
8381;779493.7;912785.5
8382;655217.0;1186562.0
8383;575868.3;1420040.4
8384;1079694.8;1137646.9
8385;505138.2;1386935.2
8386;1066455.5;951061.3
8387;929884.1;862850.7
8388;1526739.3;1241666.2
8389;543711.3;1436971.7
